/home/ffz52431/MSMM_analysed/MSMMSimulate/an-batch_00001-lvl_00120-I_00080-fB_00030-q_0_92-c_0_02-g_250-r_50-f_12_7-sigma_1_06157_ab228c27-0112-45d9-8401-af6415724c38,1,-1,-1
/home/ffz52431/MSMM_analysed/MSMMSimulate/an-batch_00001-lvl_00120-I_00080-fB_00030-q_0_92-c_0_02-g_250-r_50-f_12_7-sigma_1_06157_ab228c27-0112-45d9-8401-af6415724c38,2,-1,-1
/home/ffz52431/MSMM_analysed/MSMMSimulate/an-batch_00001-lvl_00120-I_00080-fB_00030-q_0_92-c_0_02-g_250-r_50-f_12_7-sigma_1_06157_ab228c27-0112-45d9-8401-af6415724c38,3,-1,-1
/home/ffz52431/MSMM_analysed/MSMMSimulate/an-batch_00001-lvl_00120-I_00080-fB_00030-q_0_92-c_0_02-g_250-r_50-f_12_7-sigma_1_06157_ab228c27-0112-45d9-8401-af6415724c38,4,-1,-1
/home/ffz52431/MSMM_analysed/MSMMSimulate/an-batch_00001-lvl_00120-I_00080-fB_00030-q_0_92-c_0_02-g_250-r_50-f_12_7-sigma_1_06157_ab228c27-0112-45d9-8401-af6415724c38,5,-1,-1
/home/ffz52431/MSMM_analysed/MSMMSimulate/an-batch_00001-lvl_00120-I_00080-fB_00030-q_0_92-c_0_02-g_250-r_50-f_12_7-sigma_1_06157_ab228c27-0112-45d9-8401-af6415724c38,6,-1,-1
/home/ffz52431/MSMM_analysed/MSMMSimulate/an-batch_00001-lvl_00120-I_00080-fB_00030-q_0_92-c_0_02-g_250-r_50-f_12_7-sigma_1_06157_ab228c27-0112-45d9-8401-af6415724c38,7,-1,-1
/home/ffz52431/MSMM_analysed/MSMMSimulate/an-batch_00001-lvl_00120-I_00080-fB_00030-q_0_92-c_0_02-g_250-r_50-f_12_7-sigma_1_06157_ab228c27-0112-45d9-8401-af6415724c38,8,-1,-1
/home/ffz52431/MSMM_analysed/MSMMSimulate/an-batch_00001-lvl_00120-I_00080-fB_00030-q_0_92-c_0_02-g_250-r_50-f_12_7-sigma_1_06157_ab228c27-0112-45d9-8401-af6415724c38,9,-1,-1
/home/ffz52431/MSMM_analysed/MSMMSimulate/an-batch_00001-lvl_00220-I_00080-fB_00030-q_0_92-c_0_02-g_250-r_50-f_12_7-sigma_1_06157_21ee0185-a188-4220-bb71-a28b0a6b4a1c,1,-1,-1
/home/ffz52431/MSMM_analysed/MSMMSimulate/an-batch_00001-lvl_00220-I_00080-fB_00030-q_0_92-c_0_02-g_250-r_50-f_12_7-sigma_1_06157_21ee0185-a188-4220-bb71-a28b0a6b4a1c,2,-1,-1
