/home/ffz52431/MSMM_analysed/MSMMSimulate/adjust-params-lvl_00220-I_00020-fB_00005-q_0_92-c_0_02-g_250-r_50-f_12_7-sigma_1_06157_b982c2e7-a440-49dd-bf52-1879135c9c15,1,-1,-1
/home/ffz52431/MSMM_analysed/MSMMSimulate/adjust-params-lvl_00220-I_00020-fB_00005-q_0_92-c_0_02-g_250-r_50-f_12_7-sigma_1_06157_b982c2e7-a440-49dd-bf52-1879135c9c15,2,-1,-1
/home/ffz52431/MSMM_analysed/MSMMSimulate/adjust-params-lvl_00220-I_00020-fB_00005-q_0_92-c_0_02-g_250-r_50-f_12_7-sigma_1_06157_b982c2e7-a440-49dd-bf52-1879135c9c15,3,-1,-1
/home/ffz52431/MSMM_analysed/MSMMSimulate/adjust-params-lvl_00220-I_00020-fB_00005-q_0_92-c_0_02-g_250-r_50-f_12_7-sigma_1_06157_b982c2e7-a440-49dd-bf52-1879135c9c15,4,-1,-1
/home/ffz52431/MSMM_analysed/MSMMSimulate/adjust-params-lvl_00220-I_00020-fB_00005-q_0_92-c_0_02-g_250-r_50-f_12_7-sigma_1_06157_b982c2e7-a440-49dd-bf52-1879135c9c15,5,-1,-1
/home/ffz52431/MSMM_analysed/MSMMSimulate/adjust-params-lvl_00220-I_00020-fB_00005-q_0_92-c_0_02-g_250-r_50-f_12_7-sigma_1_06157_b982c2e7-a440-49dd-bf52-1879135c9c15,6,-1,-1
/home/ffz52431/MSMM_analysed/MSMMSimulate/adjust-params-lvl_00220-I_00020-fB_00005-q_0_92-c_0_02-g_250-r_50-f_12_7-sigma_1_06157_b982c2e7-a440-49dd-bf52-1879135c9c15,7,-1,-1
/home/ffz52431/MSMM_analysed/MSMMSimulate/adjust-params-lvl_00220-I_00020-fB_00005-q_0_92-c_0_02-g_250-r_50-f_12_7-sigma_1_06157_b982c2e7-a440-49dd-bf52-1879135c9c15,8,-1,-1
/home/ffz52431/MSMM_analysed/MSMMSimulate/adjust-params-lvl_00220-I_00020-fB_00005-q_0_92-c_0_02-g_250-r_50-f_12_7-sigma_1_06157_b982c2e7-a440-49dd-bf52-1879135c9c15,9,-1,-1
/home/ffz52431/MSMM_analysed/MSMMSimulate/adjust-params-lvl_00220-I_00040-fB_00005-q_0_92-c_0_02-g_250-r_50-f_12_7-sigma_1_06157_9d41a5e3-fd1a-4234-934e-044c93c191ba,1,-1,-1
/home/ffz52431/MSMM_analysed/MSMMSimulate/adjust-params-lvl_00220-I_00040-fB_00005-q_0_92-c_0_02-g_250-r_50-f_12_7-sigma_1_06157_9d41a5e3-fd1a-4234-934e-044c93c191ba,2,-1,-1
/home/ffz52431/MSMM_analysed/MSMMSimulate/adjust-params-lvl_00220-I_00040-fB_00005-q_0_92-c_0_02-g_250-r_50-f_12_7-sigma_1_06157_9d41a5e3-fd1a-4234-934e-044c93c191ba,3,-1,-1
/home/ffz52431/MSMM_analysed/MSMMSimulate/adjust-params-lvl_00220-I_00040-fB_00005-q_0_92-c_0_02-g_250-r_50-f_12_7-sigma_1_06157_9d41a5e3-fd1a-4234-934e-044c93c191ba,4,-1,-1
/home/ffz52431/MSMM_analysed/MSMMSimulate/adjust-params-lvl_00220-I_00040-fB_00005-q_0_92-c_0_02-g_250-r_50-f_12_7-sigma_1_06157_9d41a5e3-fd1a-4234-934e-044c93c191ba,5,-1,-1
/home/ffz52431/MSMM_analysed/MSMMSimulate/adjust-params-lvl_00220-I_00040-fB_00005-q_0_92-c_0_02-g_250-r_50-f_12_7-sigma_1_06157_9d41a5e3-fd1a-4234-934e-044c93c191ba,6,-1,-1
/home/ffz52431/MSMM_analysed/MSMMSimulate/adjust-params-lvl_00220-I_00040-fB_00005-q_0_92-c_0_02-g_250-r_50-f_12_7-sigma_1_06157_9d41a5e3-fd1a-4234-934e-044c93c191ba,7,-1,-1
/home/ffz52431/MSMM_analysed/MSMMSimulate/adjust-params-lvl_00220-I_00040-fB_00005-q_0_92-c_0_02-g_250-r_50-f_12_7-sigma_1_06157_9d41a5e3-fd1a-4234-934e-044c93c191ba,8,-1,-1
/home/ffz52431/MSMM_analysed/MSMMSimulate/adjust-params-lvl_00220-I_00040-fB_00005-q_0_92-c_0_02-g_250-r_50-f_12_7-sigma_1_06157_9d41a5e3-fd1a-4234-934e-044c93c191ba,9,-1,-1
/home/ffz52431/MSMM_analysed/MSMMSimulate/adjust-params-lvl_00220-I_00060-fB_00005-q_0_92-c_0_02-g_250-r_50-f_12_7-sigma_1_06157_a0c07b73-8451-4492-87d9-78cc84c62c66,1,-1,-1
/home/ffz52431/MSMM_analysed/MSMMSimulate/adjust-params-lvl_00220-I_00060-fB_00005-q_0_92-c_0_02-g_250-r_50-f_12_7-sigma_1_06157_a0c07b73-8451-4492-87d9-78cc84c62c66,2,-1,-1
/home/ffz52431/MSMM_analysed/MSMMSimulate/adjust-params-lvl_00220-I_00060-fB_00005-q_0_92-c_0_02-g_250-r_50-f_12_7-sigma_1_06157_a0c07b73-8451-4492-87d9-78cc84c62c66,3,-1,-1
/home/ffz52431/MSMM_analysed/MSMMSimulate/adjust-params-lvl_00220-I_00060-fB_00005-q_0_92-c_0_02-g_250-r_50-f_12_7-sigma_1_06157_a0c07b73-8451-4492-87d9-78cc84c62c66,4,-1,-1
/home/ffz52431/MSMM_analysed/MSMMSimulate/adjust-params-lvl_00220-I_00060-fB_00005-q_0_92-c_0_02-g_250-r_50-f_12_7-sigma_1_06157_a0c07b73-8451-4492-87d9-78cc84c62c66,5,-1,-1
/home/ffz52431/MSMM_analysed/MSMMSimulate/adjust-params-lvl_00220-I_00060-fB_00005-q_0_92-c_0_02-g_250-r_50-f_12_7-sigma_1_06157_a0c07b73-8451-4492-87d9-78cc84c62c66,6,-1,-1
/home/ffz52431/MSMM_analysed/MSMMSimulate/adjust-params-lvl_00220-I_00060-fB_00005-q_0_92-c_0_02-g_250-r_50-f_12_7-sigma_1_06157_a0c07b73-8451-4492-87d9-78cc84c62c66,7,-1,-1
/home/ffz52431/MSMM_analysed/MSMMSimulate/adjust-params-lvl_00220-I_00060-fB_00005-q_0_92-c_0_02-g_250-r_50-f_12_7-sigma_1_06157_a0c07b73-8451-4492-87d9-78cc84c62c66,8,-1,-1
/home/ffz52431/MSMM_analysed/MSMMSimulate/adjust-params-lvl_00220-I_00060-fB_00005-q_0_92-c_0_02-g_250-r_50-f_12_7-sigma_1_06157_a0c07b73-8451-4492-87d9-78cc84c62c66,9,-1,-1
/home/ffz52431/MSMM_analysed/MSMMSimulate/adjust-params-lvl_00220-I_00080-fB_00005-q_0_92-c_0_02-g_250-r_50-f_12_7-sigma_1_06157_fbcbaf49-7e93-4ca1-a1d3-67b5d6ccf594,1,-1,-1
/home/ffz52431/MSMM_analysed/MSMMSimulate/adjust-params-lvl_00220-I_00080-fB_00005-q_0_92-c_0_02-g_250-r_50-f_12_7-sigma_1_06157_fbcbaf49-7e93-4ca1-a1d3-67b5d6ccf594,2,-1,-1
/home/ffz52431/MSMM_analysed/MSMMSimulate/adjust-params-lvl_00220-I_00080-fB_00005-q_0_92-c_0_02-g_250-r_50-f_12_7-sigma_1_06157_fbcbaf49-7e93-4ca1-a1d3-67b5d6ccf594,3,-1,-1
/home/ffz52431/MSMM_analysed/MSMMSimulate/adjust-params-lvl_00220-I_00080-fB_00005-q_0_92-c_0_02-g_250-r_50-f_12_7-sigma_1_06157_fbcbaf49-7e93-4ca1-a1d3-67b5d6ccf594,4,-1,-1
/home/ffz52431/MSMM_analysed/MSMMSimulate/adjust-params-lvl_00220-I_00080-fB_00005-q_0_92-c_0_02-g_250-r_50-f_12_7-sigma_1_06157_fbcbaf49-7e93-4ca1-a1d3-67b5d6ccf594,5,-1,-1
/home/ffz52431/MSMM_analysed/MSMMSimulate/adjust-params-lvl_00220-I_00080-fB_00005-q_0_92-c_0_02-g_250-r_50-f_12_7-sigma_1_06157_fbcbaf49-7e93-4ca1-a1d3-67b5d6ccf594,6,-1,-1
/home/ffz52431/MSMM_analysed/MSMMSimulate/adjust-params-lvl_00220-I_00080-fB_00005-q_0_92-c_0_02-g_250-r_50-f_12_7-sigma_1_06157_fbcbaf49-7e93-4ca1-a1d3-67b5d6ccf594,7,-1,-1
/home/ffz52431/MSMM_analysed/MSMMSimulate/adjust-params-lvl_00220-I_00080-fB_00005-q_0_92-c_0_02-g_250-r_50-f_12_7-sigma_1_06157_fbcbaf49-7e93-4ca1-a1d3-67b5d6ccf594,8,-1,-1
/home/ffz52431/MSMM_analysed/MSMMSimulate/adjust-params-lvl_00220-I_00080-fB_00005-q_0_92-c_0_02-g_250-r_50-f_12_7-sigma_1_06157_fbcbaf49-7e93-4ca1-a1d3-67b5d6ccf594,9,-1,-1
/home/ffz52431/MSMM_analysed/MSMMSimulate/adjust-params-lvl_00220-I_00080-fB_00010-q_0_92-c_0_02-g_250-r_50-f_12_7-sigma_1_06157_a3872355-25de-4f16-b9f0-9f4ad190bd27,1,-1,-1
/home/ffz52431/MSMM_analysed/MSMMSimulate/adjust-params-lvl_00220-I_00080-fB_00010-q_0_92-c_0_02-g_250-r_50-f_12_7-sigma_1_06157_a3872355-25de-4f16-b9f0-9f4ad190bd27,2,-1,-1
/home/ffz52431/MSMM_analysed/MSMMSimulate/adjust-params-lvl_00220-I_00080-fB_00010-q_0_92-c_0_02-g_250-r_50-f_12_7-sigma_1_06157_a3872355-25de-4f16-b9f0-9f4ad190bd27,3,-1,-1
/home/ffz52431/MSMM_analysed/MSMMSimulate/adjust-params-lvl_00220-I_00080-fB_00010-q_0_92-c_0_02-g_250-r_50-f_12_7-sigma_1_06157_a3872355-25de-4f16-b9f0-9f4ad190bd27,4,-1,-1
/home/ffz52431/MSMM_analysed/MSMMSimulate/adjust-params-lvl_00220-I_00080-fB_00010-q_0_92-c_0_02-g_250-r_50-f_12_7-sigma_1_06157_a3872355-25de-4f16-b9f0-9f4ad190bd27,5,-1,-1
/home/ffz52431/MSMM_analysed/MSMMSimulate/adjust-params-lvl_00220-I_00080-fB_00010-q_0_92-c_0_02-g_250-r_50-f_12_7-sigma_1_06157_a3872355-25de-4f16-b9f0-9f4ad190bd27,6,-1,-1
/home/ffz52431/MSMM_analysed/MSMMSimulate/adjust-params-lvl_00220-I_00080-fB_00010-q_0_92-c_0_02-g_250-r_50-f_12_7-sigma_1_06157_a3872355-25de-4f16-b9f0-9f4ad190bd27,7,-1,-1
/home/ffz52431/MSMM_analysed/MSMMSimulate/adjust-params-lvl_00220-I_00080-fB_00010-q_0_92-c_0_02-g_250-r_50-f_12_7-sigma_1_06157_a3872355-25de-4f16-b9f0-9f4ad190bd27,8,-1,-1
/home/ffz52431/MSMM_analysed/MSMMSimulate/adjust-params-lvl_00220-I_00080-fB_00010-q_0_92-c_0_02-g_250-r_50-f_12_7-sigma_1_06157_a3872355-25de-4f16-b9f0-9f4ad190bd27,9,-1,-1
/home/ffz52431/MSMM_analysed/MSMMSimulate/adjust-params-lvl_00220-I_00080-fB_00015-q_0_92-c_0_02-g_250-r_50-f_12_7-sigma_1_06157_3dc8150e-e4fd-4a72-bc11-d7fe0f1b3605,1,-1,-1
/home/ffz52431/MSMM_analysed/MSMMSimulate/adjust-params-lvl_00220-I_00080-fB_00015-q_0_92-c_0_02-g_250-r_50-f_12_7-sigma_1_06157_3dc8150e-e4fd-4a72-bc11-d7fe0f1b3605,2,-1,-1
/home/ffz52431/MSMM_analysed/MSMMSimulate/adjust-params-lvl_00220-I_00080-fB_00015-q_0_92-c_0_02-g_250-r_50-f_12_7-sigma_1_06157_3dc8150e-e4fd-4a72-bc11-d7fe0f1b3605,3,-1,-1
/home/ffz52431/MSMM_analysed/MSMMSimulate/adjust-params-lvl_00220-I_00080-fB_00015-q_0_92-c_0_02-g_250-r_50-f_12_7-sigma_1_06157_3dc8150e-e4fd-4a72-bc11-d7fe0f1b3605,4,-1,-1
/home/ffz52431/MSMM_analysed/MSMMSimulate/adjust-params-lvl_00220-I_00080-fB_00015-q_0_92-c_0_02-g_250-r_50-f_12_7-sigma_1_06157_3dc8150e-e4fd-4a72-bc11-d7fe0f1b3605,5,-1,-1
/home/ffz52431/MSMM_analysed/MSMMSimulate/adjust-params-lvl_00220-I_00080-fB_00015-q_0_92-c_0_02-g_250-r_50-f_12_7-sigma_1_06157_3dc8150e-e4fd-4a72-bc11-d7fe0f1b3605,6,-1,-1
/home/ffz52431/MSMM_analysed/MSMMSimulate/adjust-params-lvl_00220-I_00080-fB_00015-q_0_92-c_0_02-g_250-r_50-f_12_7-sigma_1_06157_3dc8150e-e4fd-4a72-bc11-d7fe0f1b3605,7,-1,-1
/home/ffz52431/MSMM_analysed/MSMMSimulate/adjust-params-lvl_00220-I_00080-fB_00015-q_0_92-c_0_02-g_250-r_50-f_12_7-sigma_1_06157_3dc8150e-e4fd-4a72-bc11-d7fe0f1b3605,8,-1,-1
/home/ffz52431/MSMM_analysed/MSMMSimulate/adjust-params-lvl_00220-I_00080-fB_00015-q_0_92-c_0_02-g_250-r_50-f_12_7-sigma_1_06157_3dc8150e-e4fd-4a72-bc11-d7fe0f1b3605,9,-1,-1
/home/ffz52431/MSMM_analysed/MSMMSimulate/adjust-params-lvl_00220-I_00080-fB_00020-q_0_92-c_0_02-g_250-r_50-f_12_7-sigma_1_06157_add4fcfa-7b50-4a15-a446-dae508727d03,1,-1,-1
/home/ffz52431/MSMM_analysed/MSMMSimulate/adjust-params-lvl_00220-I_00080-fB_00020-q_0_92-c_0_02-g_250-r_50-f_12_7-sigma_1_06157_add4fcfa-7b50-4a15-a446-dae508727d03,2,-1,-1
/home/ffz52431/MSMM_analysed/MSMMSimulate/adjust-params-lvl_00220-I_00080-fB_00020-q_0_92-c_0_02-g_250-r_50-f_12_7-sigma_1_06157_add4fcfa-7b50-4a15-a446-dae508727d03,3,-1,-1
/home/ffz52431/MSMM_analysed/MSMMSimulate/adjust-params-lvl_00220-I_00080-fB_00020-q_0_92-c_0_02-g_250-r_50-f_12_7-sigma_1_06157_add4fcfa-7b50-4a15-a446-dae508727d03,4,-1,-1
/home/ffz52431/MSMM_analysed/MSMMSimulate/adjust-params-lvl_00220-I_00080-fB_00020-q_0_92-c_0_02-g_250-r_50-f_12_7-sigma_1_06157_add4fcfa-7b50-4a15-a446-dae508727d03,5,-1,-1
/home/ffz52431/MSMM_analysed/MSMMSimulate/adjust-params-lvl_00220-I_00080-fB_00020-q_0_92-c_0_02-g_250-r_50-f_12_7-sigma_1_06157_add4fcfa-7b50-4a15-a446-dae508727d03,6,-1,-1
/home/ffz52431/MSMM_analysed/MSMMSimulate/adjust-params-lvl_00220-I_00080-fB_00020-q_0_92-c_0_02-g_250-r_50-f_12_7-sigma_1_06157_add4fcfa-7b50-4a15-a446-dae508727d03,7,-1,-1
/home/ffz52431/MSMM_analysed/MSMMSimulate/adjust-params-lvl_00220-I_00080-fB_00020-q_0_92-c_0_02-g_250-r_50-f_12_7-sigma_1_06157_add4fcfa-7b50-4a15-a446-dae508727d03,8,-1,-1
/home/ffz52431/MSMM_analysed/MSMMSimulate/adjust-params-lvl_00220-I_00080-fB_00020-q_0_92-c_0_02-g_250-r_50-f_12_7-sigma_1_06157_add4fcfa-7b50-4a15-a446-dae508727d03,9,-1,-1
/home/ffz52431/MSMM_analysed/MSMMSimulate/adjust-params-lvl_00220-I_00080-fB_00025-q_0_92-c_0_02-g_250-r_50-f_12_7-sigma_1_06157_eeda037f-e488-4383-96ca-5e1b7f04a4bf,1,-1,-1
/home/ffz52431/MSMM_analysed/MSMMSimulate/adjust-params-lvl_00220-I_00080-fB_00025-q_0_92-c_0_02-g_250-r_50-f_12_7-sigma_1_06157_eeda037f-e488-4383-96ca-5e1b7f04a4bf,2,-1,-1
/home/ffz52431/MSMM_analysed/MSMMSimulate/adjust-params-lvl_00220-I_00080-fB_00025-q_0_92-c_0_02-g_250-r_50-f_12_7-sigma_1_06157_eeda037f-e488-4383-96ca-5e1b7f04a4bf,3,-1,-1
/home/ffz52431/MSMM_analysed/MSMMSimulate/adjust-params-lvl_00220-I_00080-fB_00025-q_0_92-c_0_02-g_250-r_50-f_12_7-sigma_1_06157_eeda037f-e488-4383-96ca-5e1b7f04a4bf,4,-1,-1
/home/ffz52431/MSMM_analysed/MSMMSimulate/adjust-params-lvl_00220-I_00080-fB_00025-q_0_92-c_0_02-g_250-r_50-f_12_7-sigma_1_06157_eeda037f-e488-4383-96ca-5e1b7f04a4bf,5,-1,-1
/home/ffz52431/MSMM_analysed/MSMMSimulate/adjust-params-lvl_00220-I_00080-fB_00025-q_0_92-c_0_02-g_250-r_50-f_12_7-sigma_1_06157_eeda037f-e488-4383-96ca-5e1b7f04a4bf,6,-1,-1
/home/ffz52431/MSMM_analysed/MSMMSimulate/adjust-params-lvl_00220-I_00080-fB_00025-q_0_92-c_0_02-g_250-r_50-f_12_7-sigma_1_06157_eeda037f-e488-4383-96ca-5e1b7f04a4bf,7,-1,-1
/home/ffz52431/MSMM_analysed/MSMMSimulate/adjust-params-lvl_00220-I_00080-fB_00025-q_0_92-c_0_02-g_250-r_50-f_12_7-sigma_1_06157_eeda037f-e488-4383-96ca-5e1b7f04a4bf,8,-1,-1
/home/ffz52431/MSMM_analysed/MSMMSimulate/adjust-params-lvl_00220-I_00080-fB_00025-q_0_92-c_0_02-g_250-r_50-f_12_7-sigma_1_06157_eeda037f-e488-4383-96ca-5e1b7f04a4bf,9,-1,-1
/home/ffz52431/MSMM_analysed/MSMMSimulate/adjust-params-lvl_00220-I_00080-fB_00030-q_0_92-c_0_02-g_250-r_50-f_12_7-sigma_1_06157_6174dd2d-dfc8-454f-bda5-6c952216897a,1,-1,-1
/home/ffz52431/MSMM_analysed/MSMMSimulate/adjust-params-lvl_00220-I_00080-fB_00030-q_0_92-c_0_02-g_250-r_50-f_12_7-sigma_1_06157_6174dd2d-dfc8-454f-bda5-6c952216897a,2,-1,-1
/home/ffz52431/MSMM_analysed/MSMMSimulate/adjust-params-lvl_00220-I_00080-fB_00030-q_0_92-c_0_02-g_250-r_50-f_12_7-sigma_1_06157_6174dd2d-dfc8-454f-bda5-6c952216897a,3,-1,-1
