/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20140616_0001_0001_0f6183be-5090-463d-b408-601f1c914ed8,505,80,562
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20140616_0001_0001_0f6183be-5090-463d-b408-601f1c914ed8,786,80,562
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20140616_0001_0002_6a9f612f-8d11-4d0a-b290-b3af42fb7acb,3319,110,469
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20140616_0001_0003_a261d53c-768c-4409-aa21-81631908a2c0,94,2,150
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20140616_0001_0003_a261d53c-768c-4409-aa21-81631908a2c0,1751,190,390
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20140616_0001_0004_4bcb8752-43a1-4926-a313-4260379628da,2264,60,452
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20140616_0001_0006_22ed8866-60ac-4bec-8f72-a99509bbed1b,16,2,170
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20140616_0001_0006_22ed8866-60ac-4bec-8f72-a99509bbed1b,30,2,170
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20140616_0001_0006_22ed8866-60ac-4bec-8f72-a99509bbed1b,65,2,171
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20140616_0001_0006_22ed8866-60ac-4bec-8f72-a99509bbed1b,319,2,171
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20140616_0001_0006_22ed8866-60ac-4bec-8f72-a99509bbed1b,2512,190,518
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20140618_0001_0001_0a6ab02a-67c7-4a92-91c5-b5416ec7e4d1,2254,220,503
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20140618_0001_0002_6c93e77b-1212-447c-a4a9-ae808c4dca6d,1100,60,280
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20140610_0001_0017_b00d99a6-8448-4fc4-b808-04d7a1965b28,438,-1,-1
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20140610_0001_0017_b00d99a6-8448-4fc4-b808-04d7a1965b28,3112,-1,-1
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20140610_0001_0020_fd6954de-03f3-472d-a50b-61ef23a65085,22,30,190
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20140610_0001_0020_fd6954de-03f3-472d-a50b-61ef23a65085,1383,240,453
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20140610_0001_0021_8fe7268d-8d02-4604-a1f8-c4d5487a69b8,817,400,800
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20140610_0001_0021_8fe7268d-8d02-4604-a1f8-c4d5487a69b8,1002,2,380
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20140610_0001_0023_a497dce0-5e28-46c9-bde8-74a65b10260b,149,2,240
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20140610_0001_0024_7dc2b85c-9e67-4422-85b5-e3d6ad065a06,49,30,290
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20140610_0001_0024_7dc2b85c-9e67-4422-85b5-e3d6ad065a06,4721,360,595
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20140611_0001_0011_deecea57-1fc3-4a01-b1ec-5dbc8a22f393,194,40,329
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20140611_0001_0011_deecea57-1fc3-4a01-b1ec-5dbc8a22f393,1274,40,329
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20140611_0001_0012_1cef678a-442e-4abb-9747-c5bd66ae89fe,2041,30,380
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20140611_0001_0014_8b752115-fcda-47a3-9982-a848579a0563,468,120,661
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20140611_0001_0016_3ae5caa9-a5a7-400c-94ca-bee2d59603aa,1130,-1,-1
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20140611_0001_0016_3ae5caa9-a5a7-400c-94ca-bee2d59603aa,2180,-1,-1
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20140617_0001_0027_74f70661-c706-45b7-a039-2ce3b379bdfc,119,2,130
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20140617_0001_0028_d7c0fffd-35cc-4843-bca1-36ef9e1b7ca1,184,60,588
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20140617_0001_0028_d7c0fffd-35cc-4843-bca1-36ef9e1b7ca1,534,60,588
